ts_ms,raw_Sv_per_s,avg_Sv_per_s,total_Sv,alert
1763399173309,0.166425,0.16708878,2.93315671395,1
1763399173354,0.166905,0.16703365,2.94050619441,1
1763399173383,0.16681,0.16696655,2.94551519099,1
1763399173410,0.16721,0.16703959,2.95002525984,1
1763399173441,0.16664,0.16691971,2.95519977087,1
1763399173476,0.167095,0.1669723,2.96087682899,1
1763399173518,0.167115,0.16701511,2.96805847865,1
1763399173545,0.167775,0.16724308,2.9725740417,1
1763399173573,0.16726,0.16724815,2.97725698998,1
1763399173605,0.16738,0.16728771,2.98261019661,1
1763399173644,0.167545,0.1673649,2.98897006262,1
1763399173681,0.166435,0.16708593,2.99531932783,1
1763399173708,0.16703,0.16706915,2.99966312569,1
1763399173738,0.167405,0.1671699,3.00467822281,1
1763399173786,0.16748,0.16726293,3.01270684358,1
1763399173814,0.167005,0.16718555,3.01755522462,1
1763399173845,0.167435,0.16726039,3.02274029662,1
1763399173871,0.16713,0.16722127,3.02708804966,1
1763399173907,0.167505,0.16730639,3.03311107969,1
1763399173942,0.16876,0.16774247,3.03898206624,1
1763399173972,0.16887,0.16808073,3.04385640743,1
1763399174002,0.16703,0.16776551,3.0490571383,1
1763399174033,0.16756,0.16770386,3.0542559579,1
1763399174072,0.16754,0.1676547,3.06079449123,1
1763399174107,0.16661,0.16734129,3.0664840951,1
1763399174135,0.167625,0.1674264,3.0713394608,1
1763399174166,0.167545,0.16746198,3.07653078225,1
1763399174198,0.167025,0.16733089,3.08188537066,1
1763399174236,0.16718,0.16728562,3.08824222427,1
1763399174270,0.166765,0.16712943,3.09375749562,1
1763399174299,0.167585,0.1672661,3.09877547876,1
1763399174330,0.168375,0.16759877,3.10397104072,1
1763399174361,0.16923,0.16808814,3.1091817731,1
1763399174401,0.168005,0.1680632,3.11590430105,1
1763399174434,0.168035,0.16805474,3.12128205271,1
1763399174464,0.16916,0.16838632,3.12650202855,1
1763399174499,0.169205,0.16863192,3.13240414582,1
1763399174534,0.169745,0.16896585,3.13831795042,1
1763399174561,0.170625,0.16946359,3.1428934674,1
1763399174590,0.1713,0.17001451,3.14782388831,1
1763399174626,0.17022,0.17007616,3.15394663007,1
1763399174665,0.17049,0.17020031,3.16041424193,1
