ts_ms,raw_Sv_per_s,avg_Sv_per_s,total_Sv,alert,hot_abs,hot_rel,hot_thr,normF,calib_phase
1763422170410,2.6082251e-05,2.13352e-05,4.52988488185e-06,0,0,1205,215,19250,0
1763422170463,2.6125541e-05,2.2772302e-05,5.87345072079e-06,0,0,1207,215,19250,0
1763422170493,2.8939394e-05,2.462243e-05,6.66136847536e-06,0,0,1337,215,19250,0
1763422170546,2.9134199e-05,2.5975961e-05,7.59650305773e-06,0,0,1346,215,19250,0
1763422170574,2.7792208e-05,2.6520835e-05,8.65733644864e-06,0,0,1284,215,19250,0
1763422170626,3.017316e-05,2.7616532e-05,1.02038622626e-05,0,0,1394,215,19250,0
1763422170685,3.1147186e-05,2.8675729e-05,1.12361884893e-05,0,0,1439,215,19250,0
1763422170719,3.2207792e-05,2.9735348e-05,1.26337498277e-05,0,0,1488,215,19250,0
1763422170757,3.7770563e-05,3.2145912e-05,1.4208899524e-05,0,0,1745,215,19250,0
1763422170790,4.3484848e-05,3.5547593e-05,1.53464225021e-05,0,0,2009,215,19250,0
1763422170834,4.7077922e-05,3.9006692e-05,1.67506634057e-05,0,0,2175,215,19250,0
1763422170871,4.8961039e-05,4.1992996e-05,1.81364322713e-05,0,0,2262,215,19250,0
1763422170926,4.7077922e-05,4.3518474e-05,2.08780961189e-05,0,0,2175,215,19250,0
1763422170966,4.7640693e-05,4.4755139e-05,2.23102605807e-05,0,0,2201,215,19250,0
1763422171001,4.965368e-05,4.6224701e-05,2.39743498347e-05,0,0,2294,215,19250,0
1763422171064,4.7597403e-05,4.6636512e-05,2.69590865917e-05,0,0,2199,215,19250,0
1763422171097,4.965368e-05,4.7541662e-05,2.85755031057e-05,0,0,2294,215,19250,0
1763422171172,5.8419913e-05,5.0805138e-05,3.19286421839e-05,0,0,2699,215,19250,0
1763422171214,6.0497835e-05,5.3712947e-05,3.41845859551e-05,0,0,2795,215,19250,0
1763422171266,7.0238095e-05,5.8670491e-05,3.73527924921e-05,0,0,3245,215,19250,0
1763422171303,7.461039e-05,6.3452461e-05,3.98908909273e-05,0,0,3447,215,19250,0
1763422171364,8.4329004e-05,6.9715424e-05,4.40738163622e-05,0,0,3896,215,19250,0
1763422171405,9.0692641e-05,7.6008589e-05,4.69621427423e-05,0,0,4190,215,19250,0
1763422171464,0.00010974026,8.612809e-05,5.1957571973e-05,0,0,5070,215,19250,0
1763422171498,0.00011450216,9.4640312e-05,5.59324650972e-05,0,0,5290,215,19250,0
1763422171561,0.00013318182,0.00010620276,6.20922254203e-05,0,0,6153,215,19250,0
1763422171595,0.00014179654,0.0001168809,6.66505803633e-05,0,0,6551,215,19250,0
1763422171666,0.00015978355,0.00012975169,7.45654335823e-05,0,0,7382,215,19250,0
1763422171704,0.00016645022,0.00014076125,8.07589285566e-05,0,0,7690,215,19250,0
1763422171756,0.0001924026,0.00015625365,8.88841185549e-05,0,0,8889,215,19250,0
1763422171790,0.00020322511,0.00017034509,9.535723198e-05,0,0,9389,215,19250,0
1763422171862,0.00022634199,0.00018714416,0.000106960169931,0,0,10457,215,19250,0
1763422171899,0.00023720779,0.00020216325,0.000115855352931,0,0,10959,215,19250,0
1763422171955,0.00026820346,0.00022197531,0.000128285970514,0,0,12391,215,19250,0
1763422171988,0.00028142857,0.00023981129,0.000137158988288,0,0,13002,215,19250,0
1763422172057,0.0002919697,0.00025545881,0.000152231058251,0,0,13489,215,19250,0
1763422172094,0.00029019481,0.00026587961,0.000163663881508,0,0,13407,215,19250,0
1763422172151,0.00028991342,0.00027308975,0.000179229997452,0,0,13394,215,19250,0
1763422172187,0.00028584416,0.00027691607,0.000189475892195,0,0,13206,215,19250,0
1763422172246,0.00026218615,0.0002724971,0.000205553220862,0,0,12113,215,19250,0
1763422172279,0.00024798701,0.00026514407,0.000215098407423,0,0,11457,215,19250,0
1763422172352,0.00023084416,0.0002548541,0.000231409069601,0,0,10665,215,19250,0
1763422172389,0.00021588745,0.0002431641,0.000241621961858,0,0,9974,215,19250,0
1763422172449,0.0001952381,0.0002287863,0.00025489156723,0,0,9020,215,19250,0
1763422172483,0.00019229437,0.00021783872,0.000263387277363,0,0,8884,215,19250,0
1763422172548,0.00018554113,0.00020814944,0.000275251795591,0,0,8572,215,19250,0
1763422172585,0.00017833333,0.00019920461,0.000283618389204,0,0,8239,215,19250,0
1763422172644,0.00016593074,0.00018922245,0.000294593291168,0,0,7666,215,19250,0
1763422172678,0.00016177489,0.00018098818,0.000301470842042,0,0,7474,215,19250,0
1763422172744,0.00015112554,0.00017202939,0.000311448546602,0,0,6982,215,19250,0
1763422172780,0.00014114719,0.00016276473,0.000318284665182,0,0,6521,215,19250,0
1763422172839,0.00012904762,0.0001526496,0.000327138341715,0,0,5962,215,19250,0
1763422172872,0.00012937229,0.00014566641,0.000332527998704,0,0,5977,215,19250,0
1763422172945,0.00012660173,0.000139947,0.000341344659896,0,0,5849,215,19250,0
1763422172980,0.00011554113,0.00013262524,0.000347047545207,0,0,5338,215,19250,0
1763422173031,0.00010082251,0.00012308442,0.000353571019525,0,0,4658,215,19250,0
1763422173068,8.9480519e-05,0.00011300325,0.000357300126795,0,0,4134,215,19250,0
1763422173138,6.987013e-05,0.00010006331,0.00036400436886,0,0,3228,215,19250,0
1763422173167,5.965368e-05,8.7940424e-05,0.000367521985818,0,0,2756,215,19250,0
1763422173220,3.3722944e-05,7.167518e-05,0.000371535795892,0,0,1558,215,19250,0
1763422173253,1.974026e-05,5.6094704e-05,0.000373555205231,0,0,912,215,19250,0
1763422173284,8.7229437e-06,4.1883176e-05,0.000374895466857,0,0,403,215,19250,0
1763422173316,0,2.9318223e-05,0.000375833649995,0,0,166,215,19250,0
1763422173358,0,2.0522756e-05,0.000376490378192,0,0,163,215,19250,0
1763422173393,0,1.4365929e-05,0.000377007551647,0,0,186,215,19250,0
1763422173418,0,1.0056151e-05,0.000377329348463,0,0,276,215,19250,0
1763422173449,7.7489177e-06,9.3639807e-06,0.000377628995845,0,0,358,215,19250,0
1763422173481,1.1450216e-05,9.9898514e-06,0.00037794867109,0,0,529,215,19250,0
1763422173524,1.7402597e-05,1.2213675e-05,0.000378339508697,0,0,804,215,19250,0
1763422173555,2.1233766e-05,1.4919703e-05,0.000378876617988,0,0,981,215,19250,0
1763422173581,2.6298701e-05,1.8333402e-05,0.000379463286857,0,0,1215,215,19250,0
1763422173612,3.4069264e-05,2.3054161e-05,0.00038020102,0,0,1574,215,19250,0
1763422173646,4.1861472e-05,2.8696354e-05,0.00038111930333,0,0,1934,215,19250,0
1763422173688,5.3484848e-05,3.6132902e-05,0.000382275556207,0,0,2471,215,19250,0
1763422173716,5.8939394e-05,4.297485e-05,0.000383822650801,0,0,2723,215,19250,0
1763422173744,6.6168831e-05,4.9933044e-05,0.000385420508217,0,0,3057,215,19250,0
1763422173776,7.1320346e-05,5.6349235e-05,0.000387223683733,0,0,3295,215,19250,0
1763422173819,7.5779221e-05,6.2178231e-05,0.000389213387114,0,0,3501,215,19250,0
1763422173851,8.0952381e-05,6.7810476e-05,0.000391451132813,0,0,3740,215,19250,0
1763422173912,7.2229437e-05,6.9136164e-05,0.000396083255813,0,0,3337,215,19250,0
1763422173941,6.8463203e-05,6.8934276e-05,0.000398289152644,0,0,3163,215,19250,0
1763422173984,6.8246753e-05,6.8728019e-05,0.000400488449257,0,0,3153,215,19250,0
1763422174014,6.2987013e-05,6.7005717e-05,0.000402766643646,0,0,2910,215,19250,0
1763422174098,5.7229437e-05,6.4072833e-05,0.000406995450642,0,0,2644,215,19250,0
1763422174128,4.6471861e-05,5.8792542e-05,0.000409817492646,0,0,2147,215,19250,0
1763422174177,4.3376623e-05,5.4167766e-05,0.000412417545425,0,0,2004,215,19250,0
1763422174206,3.7987013e-05,4.931354e-05,0.000414192832874,0,0,1755,215,19250,0
1763422174249,3.4242424e-05,4.4792205e-05,0.000415626183448,0,0,1582,215,19250,0
1763422174277,2.974026e-05,4.0276622e-05,0.000417035865209,0,0,1374,215,19250,0
1763422174345,3.4350649e-05,3.849883e-05,0.00041938429384,0,0,1587,215,19250,0
1763422174369,3.1406926e-05,3.6371259e-05,0.000420693659162,0,0,1451,215,19250,0
1763422174400,3.0519481e-05,3.4615725e-05,0.000421801362375,0,0,1410,215,19250,0
1763422174444,3.1926407e-05,3.380893e-05,0.000422883248131,0,0,1475,215,19250,0
1763422174476,2.6731602e-05,3.1685731e-05,0.000423960563,0,0,1235,215,19250,0
1763422174537,2.2792208e-05,2.9017674e-05,0.000425875729506,0,0,1053,215,19250,0
1763422174565,8.7662338e-06,2.2942242e-05,0.000426609881255,0,0,405,215,19250,0
1763422174609,0,1.605957e-05,0.00042712378748,0,0,257,215,19250,0
1763422174646,0,1.1241699e-05,0.000427517246933,0,0,234,215,19250,0
1763422174710,2.3744589e-05,1.4992566e-05,0.000428491763702,0,0,1097,215,19250,0
1763422174749,0,1.0494796e-05,0.000428869576358,0,0,160,215,19250,0
1763422174799,0,7.3463572e-06,0.000429310357789,0,0,106,215,19250,0
1763422174835,0,5.14245e-06,0.00042949548599,0,0,86,215,19250,0
1763422174870,0,3.599715e-06,0.000429610676871,0,0,164,215,19250,0
1763422174898,0,2.5198005e-06,0.000429691310487,0,0,131,215,19250,0
1763422174970,0,1.7638604e-06,0.00042980419755,0,0,100,215,19250,0
1763422175001,0,1.2347023e-06,0.000429848646831,0,0,86,215,19250,0
1763422175068,0,8.6429158e-07,0.000429903961492,0,0,111,215,19250,0
1763422175094,0,6.050041e-07,0.000429924531632,0,0,83,215,19250,0
1763422175161,0,4.2350287e-07,0.000429952482821,0,0,64,215,19250,0
1763422175196,0,2.9645201e-07,0.000429961969285,0,0,43,215,19250,0
1763422175231,0,2.0751641e-07,0.000429968609811,0,0,40,215,19250,0
1763422175257,0,1.4526149e-07,0.00042997340344,0,0,95,215,19250,0
1763422175350,0,1.0168304e-07,0.000429980216203,0,0,73,215,19250,0
1763422175385,0,7.1178128e-08,0.000429983917466,0,0,40,215,19250,0
1763422175418,0,4.9824689e-08,0.000429986109752,0,0,76,215,19250,0
1763422175449,0,3.4877283e-08,0.000429987225825,0,0,78,215,19250,0
1763422175488,0,2.4414098e-08,0.000429988104733,0,0,51,215,19250,0
1763422175531,0,1.7089868e-08,0.000429988651609,0,0,30,215,19250,0
1763422175559,0,1.1962908e-08,0.000429989094236,0,0,35,215,19250,0
1763422175641,0,8.3740356e-09,0.000429989588304,0,0,61,215,19250,0
1763422175674,0,5.8618249e-09,0.000429989887257,0,0,51,215,19250,0
1763422175721,0,4.1032774e-09,0.000429990088318,0,0,34,215,19250,0
1763422175745,0,2.8722942e-09,0.000429990180231,0,0,45,215,19250,0
1763422175776,0,2.0106059e-09,0.000429990244571,0,0,45,215,19250,0
1763422175828,0,1.4074242e-09,0.000429990295238,0,0,34,215,19250,0
1763422175861,0,9.8519691e-10,0.000429990332675,0,0,33,215,19250,0
1763422175910,0,6.8963784e-10,0.000429990372674,0,0,34,215,19250,0
1763422175940,0,4.8274649e-10,0.000429990388122,0,0,30,215,19250,0
1763422175991,0,3.3792254e-10,0.000429990400288,0,0,30,215,19250,0
1763422176023,0,2.3654578e-10,0.00042999040904,0,0,32,215,19250,0
1763422176075,0,1.6558204e-10,0.000429990418809,0,0,20,215,19250,0
1763422176108,0,1.1590743e-10,0.000429990422982,0,0,23,215,19250,0
1763422176156,0,8.1135202e-11,0.000429990425578,0,0,15,215,19250,0
1763422176189,0,5.6794641e-11,0.000429990427736,0,0,15,215,19250,0
1763422176239,0,3.9756249e-11,0.000429990430042,0,0,15,215,19250,0
1763422176273,0,2.7829374e-11,0.000429990431044,0,0,7,215,19250,0
1763422176319,0,1.9480562e-11,0.000429990431667,0,0,12,215,19250,0
1763422176357,0,1.3636393e-11,0.000429990432172,0,0,3,215,19250,0
1763422176413,0,9.5454754e-12,0.000429990432735,0,0,2,215,19250,0
1763422176445,0,6.6818328e-12,0.000429990432976,0,0,3,215,19250,0
1763422176478,0,4.6772829e-12,0.000429990433125,0,0,8,215,19250,0
1763422176508,0,3.274098e-12,0.00042999043323,0,0,1,215,19250,0
1763422176576,0,2.2918686e-12,0.000429990433377,0,0,4,215,19250,0
1763422176613,0,1.604308e-12,0.000429990433435,0,0,4,215,19250,0
1763422176641,0,1.1230156e-12,0.000429990433474,0,0,2,215,19250,0
1763422176710,0,7.8611094e-13,0.000429990433522,0,0,4,215,19250,0
1763422176741,0,5.5027766e-13,0.000429990433542,0,0,4,215,19250,0
1763422176810,0,3.8519436e-13,0.000429990433566,0,0,3,215,19250,0
1763422176836,0,2.6963605e-13,0.000429990433576,0,0,2,215,19250,0
1763422176893,0,1.8874524e-13,0.000429990433587,0,0,3,215,19250,0
1763422176928,0,1.3212167e-13,0.000429990433592,0,0,0,215,19250,0
1763422176968,0,9.2485166e-14,0.000429990433595,0,0,2,215,19250,0
1763422177005,0,6.4739616e-14,0.000429990433597,0,0,1,215,19250,0
1763422177031,0,4.5317731e-14,0.000429990433599,0,0,7,215,19250,0
1763422177125,0,3.1722412e-14,0.000429990433601,0,0,4,215,19250,0
1763422177162,0,2.2205688e-14,0.000429990433602,0,0,5,215,19250,0
1763422177192,0,1.5543982e-14,0.000429990433603,0,0,9,215,19250,0
1763422177221,0,1.0880787e-14,0.000429990433603,0,0,8,215,19250,0
1763422177273,0,7.6165511e-15,0.000429990433603,0,0,12,215,19250,0
1763422177307,0,5.3315858e-15,0.000429990433603,0,0,101,215,19250,0
1763422177359,0,3.73211e-15,0.000429990433604,0,0,159,215,19250,0
1763422177387,0,2.612477e-15,0.000429990433604,0,0,191,215,19250,0
1763422177431,0,1.8287339e-15,0.000429990433604,0,0,228,215,19250,0
1763422177470,0,1.2801137e-15,0.000429990433604,0,0,295,215,19250,0
1763422177531,0,8.9607962e-16,0.000429990433604,0,0,179,215,19250,0
1763422177559,0,6.2725574e-16,0.000429990433604,0,0,173,215,19250,0
1763422177637,0,4.3907901e-16,0.000429990433604,0,0,272,215,19250,0
1763422177666,0,3.0735531e-16,0.000429990433604,0,0,263,215,19250,0
1763422177744,7.3376623e-06,2.2012987e-06,0.00043011590763,0,0,339,215,19250,0
1763422177788,1.1082251e-05,4.8655844e-06,0.000430359186851,0,0,512,215,19250,0
1763422177822,1.7748918e-05,8.7305844e-06,0.000430760793734,0,0,820,215,19250,0
1763422177848,1.9545455e-05,1.1975045e-05,0.000431143995188,0,0,903,215,19250,0
1763422177935,2.047619e-05,1.4525389e-05,0.000432131721638,0,0,946,215,19250,0
1763422177969,2.1017316e-05,1.6472967e-05,0.000432873005156,0,0,971,215,19250,0
1763422178012,2.5800866e-05,1.9271337e-05,0.000433855843328,0,0,1192,215,19250,0
1763422178049,2.2878788e-05,2.0353572e-05,0.000434588571921,0,0,1057,215,19250,0
1763422178095,2.2900433e-05,2.111763e-05,0.000435264336091,0,0,1058,215,19250,0
1763422178126,2.4437229e-05,2.211351e-05,0.000436170990003,0,0,1129,215,19250,0
1763422178177,2.6666667e-05,2.3479457e-05,0.00043746236014,0,0,1232,215,19250,0
1763422178222,2.4502165e-05,2.3786269e-05,0.000438318665834,0,0,1132,215,19250,0
1763422178260,2.2748918e-05,2.3475064e-05,0.000439163768131,0,0,1051,215,19250,0
1763422178310,3.7359307e-05,2.7640337e-05,0.000440822188344,0,0,1726,215,19250,0
1763422178341,4.1190476e-05,3.1705379e-05,0.000441836760461,0,0,1903,215,19250,0
1763422178389,4.6103896e-05,3.6024934e-05,0.000443133658082,0,0,2130,215,19250,0
1763422178425,5.5844156e-05,4.19707e-05,0.000444770515401,0,0,2580,215,19250,0
1763422178488,6.7748918e-05,4.9704166e-05,0.000447603652843,0,0,3130,215,19250,0
1763422178517,7.0757576e-05,5.6020189e-05,0.000450012520957,0,0,3269,215,19250,0
1763422178590,6.2575758e-05,5.7986859e-05,0.00045331777194,0,0,2891,215,19250,0
1763422178620,6.8484848e-05,6.1136256e-05,0.000456007767209,0,0,3164,215,19250,0
1763422178674,6.0692641e-05,6.1003171e-05,0.000459179932125,0,0,2804,215,19250,0
1763422178721,5.4675325e-05,5.9104817e-05,0.000461307705553,0,0,2526,215,19250,0
1763422178752,5.0627706e-05,5.6561684e-05,0.00046373985796,0,0,2339,215,19250,0
1763422178801,5.7056277e-05,5.6710062e-05,0.000466745491238,0,0,2636,215,19250,0
1763422178834,6.530303e-05,5.9287952e-05,0.000468642705714,0,0,3017,215,19250,0
1763422178885,8.7294372e-05,6.7689878e-05,0.000471079541335,0,0,4033,215,19250,0
1763422178915,0.00013004329,8.6395902e-05,0.000474794565115,0,0,6008,215,19250,0
1763422178964,8.7748918e-05,8.6801807e-05,0.000479395060866,0,0,4054,215,19250,0
1763422179012,8.7467532e-05,8.7001524e-05,0.000482527115744,0,0,4041,215,19250,0
1763422179051,0.00011290043,9.4771197e-05,0.000486128421227,0,0,5216,215,19250,0
1763422179097,0.00014833333,0.00011083984,0.000492557131823,0,0,6853,215,19250,0
1763422179126,0.00014670996,0.00012160087,0.000496448359775,0,0,6778,215,19250,0
1763422179179,0.00014941558,0.00012994529,0.0005011263901,0,0,6903,215,19250,0
1763422179214,0.00015510823,0.00013749417,0.000506763650999,0,0,7166,215,19250,0
1763422179261,0.00015580087,0.00014298618,0.000514627890764,0,0,7198,215,19250,0
1763422179292,0.00014261905,0.00014287604,0.000519199923998,0,0,6589,215,19250,0
1763422179346,0.0001367316,0.00014103271,0.000524277101468,0,0,6317,215,19250,0
1763422179388,0.00013422078,0.00013898913,0.000530392623145,0,0,6201,215,19250,0
1763422179435,0.00012482684,0.00013474044,0.000537399126143,0,0,5767,215,19250,0
1763422179480,0.00011707792,0.00012944169,0.000542188468533,0,0,5409,215,19250,0
1763422179542,9.530303e-05,0.00011920009,0.000549698074167,0,0,4403,215,19250,0
1763422179576,7.2380952e-05,0.00010515435,0.000554324865493,0,0,3344,215,19250,0
1763422179631,3.2337662e-05,8.3309343e-05,0.000558656951305,0,0,1494,215,19250,0
1763422179669,0.00013151515,9.7771085e-05,0.000562274481458,0,0,6076,215,19250,0
1763422179743,8.2943723e-05,9.3322877e-05,0.00056815382268,0,0,3832,215,19250,0
1763422179785,5.2640693e-05,8.1118221e-05,0.000572128615527,0,0,2432,215,19250,0
1763422179842,0.0001297619,9.5711326e-05,0.000577009893173,0,0,5995,215,19250,0
1763422179881,0.00014989177,0.00011196546,0.000582384235298,0,0,6925,215,19250,0
1763422179933,0.00011099567,0.00011167452,0.000587744612448,0,0,5128,215,19250,0
1763422179976,0.00011084416,0.00011142541,0.000592535905229,0,0,5121,215,19250,0
1763422180032,0.0001447619,0.00012142636,0.0005994572078,0,0,6688,215,19250,0
1763422180075,0.00012192641,0.00012157637,0.000604563415538,0,0,5633,215,19250,0
1763422180131,0.00011603896,0.00011991515,0.00061103883367,0,0,5361,215,19250,0
1763422180175,0.00011863636,0.00011953151,0.000616417751823,0,0,5481,215,19250,0
1763422180229,0.00010896104,0.00011636037,0.000622817572275,0,0,5034,215,19250,0
1763422180267,0.00010047619,0.00011159512,0.000627616162325,0,0,4642,215,19250,0
1763422180332,0.00011264069,0.00011190879,0.000633994963355,0,0,5204,215,19250,0
1763422180376,0.00010649351,0.0001102842,0.000639068036782,0,0,4920,215,19250,0
1763422180424,0.00010926407,0.00010997816,0.000644566944994,0,0,5048,215,19250,0
1763422180461,0.00011344156,0.00011101718,0.000649229666659,0,0,5241,215,19250,0
1763422180527,0.00010714286,0.00010985488,0.000655601249983,0,0,4950,215,19250,0
1763422180570,0.0001045671,0.00010826855,0.000660473334701,0,0,4831,215,19250,0
1763422180625,0.00011025974,0.00010886591,0.000666460959564,0,0,5094,215,19250,0
1763422180660,0.00010580087,0.00010794639,0.000671102654521,0,0,4888,215,19250,0
1763422180719,0.0001080303,0.00010797157,0.000676825147569,0,0,4991,215,19250,0
1763422180761,0.00010623377,0.00010745023,0.000681230606865,0,0,4908,215,19250,0
1763422180819,9.0822511e-05,0.00010246191,0.000687275859671,0,0,4196,215,19250,0
1763422180858,6.517316e-05,9.1275286e-05,0.000691018146415,0,0,3011,215,19250,0
1763422180918,6.7359307e-05,8.4100493e-05,0.000695643673514,0,0,3112,215,19250,0
1763422180957,9.9242424e-05,8.8643072e-05,0.000699543968689,0,0,4585,215,19250,0
1763422181017,5.3333333e-05,7.8050151e-05,0.000703914777118,0,0,2464,215,19250,0
1763422181059,4.9372294e-05,6.9446794e-05,0.000706900989246,0,0,2281,215,19250,0
1763422181112,8.5519481e-05,7.42686e-05,0.00071113429943,0,0,3951,215,19250,0
1763422181148,7.7792208e-05,7.5325682e-05,0.000713996675352,0,0,3594,215,19250,0
1763422181214,5.5844156e-05,6.9481224e-05,0.000718026586359,0,0,2580,215,19250,0
1763422181259,6.0800866e-05,6.6877117e-05,0.000720969179494,0,0,2809,215,19250,0
1763422181312,7.1731602e-05,6.8333462e-05,0.000724795853379,0,0,3314,215,19250,0
1763422181348,6.3203463e-05,6.6794463e-05,0.000727601220805,0,0,2920,215,19250,0
1763422181410,6.0411255e-05,6.48795e-05,0.000731104713825,0,0,2791,215,19250,0
1763422181453,6.3831169e-05,6.4565001e-05,0.000733945573866,0,0,2949,215,19250,0
1763422181510,5.6839827e-05,6.2247449e-05,0.000737431430993,0,0,2626,215,19250,0
1763422181548,5.3268398e-05,5.9553734e-05,0.00074005179527,0,0,2461,215,19250,0
1763422181607,5.0714286e-05,5.6901899e-05,0.000743238301626,0,0,2343,215,19250,0
1763422181643,4.7554113e-05,5.4097563e-05,0.000745456301717,0,0,2197,215,19250,0
1763422181704,4.3787879e-05,5.1004658e-05,0.000748261557901,0,0,2023,215,19250,0
1763422181742,4.0584416e-05,4.7878585e-05,0.000750272458479,0,0,1875,215,19250,0
1763422181801,3.8831169e-05,4.516436e-05,0.000752891991376,0,0,1794,215,19250,0
1763422181834,3.8138528e-05,4.3056611e-05,0.000754571199191,0,0,1762,215,19250,0
1763422181910,3.004329e-05,3.9152614e-05,0.000756959508673,0,0,1388,215,19250,0
1763422181957,3.3203463e-05,3.7367869e-05,0.000758753166389,0,0,1534,215,19250,0
1763422182001,4.3896104e-05,3.932634e-05,0.000760640830687,0,0,2028,215,19250,0
1763422182035,4.008658e-05,3.9554412e-05,0.00076234167039,0,0,1852,215,19250,0
1763422182086,5.3008658e-05,4.3590686e-05,0.000764826339468,0,0,2449,215,19250,0
1763422182117,6.7056277e-05,5.0630363e-05,0.000766446511085,0,0,3098,215,19250,0
1763422182147,5.5281385e-05,5.202567e-05,0.000768111332516,0,0,2554,215,19250,0
1763422182178,5.0497835e-05,5.1567319e-05,0.000769761486738,0,0,2333,215,19250,0
1763422182212,5.0844156e-05,5.135037e-05,0.000771610100071,0,0,2349,215,19250,0
1763422182253,5.2380952e-05,5.1659545e-05,0.00077326320551,0,0,2420,215,19250,0
1763422182289,4.6688312e-05,5.0168175e-05,0.000774868587109,0,0,2157,215,19250,0
1763422182316,3.8095238e-05,4.6546294e-05,0.000776497707397,0,0,1760,215,19250,0
1763422182383,3.508658e-05,4.310838e-05,0.000779299752082,0,0,1621,215,19250,0
1763422182423,3.6536797e-05,4.1136905e-05,0.000780616133035,0,0,1688,215,19250,0
1763422182455,3.1883117e-05,3.8360768e-05,0.000782035481467,0,0,1473,215,19250,0
1763422182509,2.7251082e-05,3.5027863e-05,0.000784102125359,0,0,1259,215,19250,0
1763422182544,2.8181818e-05,3.2974049e-05,0.000785289191132,0,0,1302,215,19250,0
1763422182586,2.7445887e-05,3.1315601e-05,0.000786291290355,0,0,1268,215,19250,0
1763422182615,2.5930736e-05,2.9700141e-05,0.000787390195582,0,0,1198,215,19250,0
1763422182675,2.2034632e-05,2.7400489e-05,0.000789006824404,0,0,1018,215,19250,0
1763422182715,2.3506494e-05,2.623229e-05,0.000789951186844,0,0,1086,215,19250,0
1763422182749,2.1363636e-05,2.4771694e-05,0.000790768652743,0,0,987,215,19250,0
1764176642318,0,0,0,0,0,0,215,19250,0
1764176642349,0,0,0,0,0,0,215,19250,0
1764176642431,0,0,0,0,0,0,215,19250,0
1764176642454,0,0,0,0,0,0,215,19250,0
1764176642511,0,0,0,0,0,0,215,19250,0
1764176642545,0,0,0,0,0,0,215,19250,0
1764176642578,0,0,0,0,0,0,215,19250,0
1764176642607,0,0,0,0,0,0,215,19250,0
1764176642641,0,0,0,0,0,0,215,19250,0
1764176642674,0,0,0,0,0,0,215,19250,0
1764176642728,0,0,0,0,0,0,215,19250,0
1764176642750,0,0,0,0,0,0,215,19250,0
1764176642807,0,0,0,0,0,0,215,19250,0
1764176642837,0,0,0,0,0,0,215,19250,0
1764176642877,0,0,0,0,0,0,215,19250,0
1764176642904,0,0,0,0,0,0,215,19250,0
1764176642937,0,0,0,0,0,0,215,19250,0
1764176642968,0,0,0,0,0,0,215,19250,0
1764176642999,0,0,0,0,0,0,215,19250,0
1764176643041,0,0,0,0,0,0,215,19250,0
1764176643068,0,0,0,0,0,0,215,19250,0
1764176643100,0,0,0,0,0,0,215,19250,0
1764176643130,0,0,0,0,0,0,215,19250,0
1764176643167,0,0,0,0,0,0,215,19250,0
1764176643199,0,0,0,0,0,0,215,19250,0
1764176643231,0,0,0,0,0,0,215,19250,0
1764176643265,0,0,0,0,0,0,215,19250,0
1764176643296,0,0,0,0,0,0,215,19250,0
1764176643330,0,0,0,0,0,0,215,19250,0
1764176643362,0,0,0,0,0,0,215,19250,0
1764176643395,0,0,0,0,0,0,215,19250,0
1764176643428,0,0,0,0,0,0,215,19250,0
1764176643464,0,0,0,0,0,0,215,19250,0
1764176643496,0,0,0,0,0,0,215,19250,0
1764176643527,0,0,0,0,0,0,215,19250,0
1764176643561,0,0,0,0,0,0,215,19250,0
1764176643591,0,0,0,0,0,0,215,19250,0
1764176643625,0,0,0,0,0,0,215,19250,0
1764176643663,0,0,0,0,0,0,215,19250,0
1764176643692,0,0,0,0,0,0,215,19250,0
1764176643724,0,0,0,0,0,0,215,19250,0
1764176643756,0,0,0,0,0,0,215,19250,0
1764176643790,0,0,0,0,0,0,215,19250,0
1764176643824,0,0,0,0,0,0,215,19250,0
1764176643859,0,0,0,0,0,0,215,19250,0
1764176643887,0,0,0,0,0,0,215,19250,0
1764176643919,0,0,0,0,0,0,215,19250,0
1764176643953,0,0,0,0,0,0,215,19250,0
1764176643987,0,0,0,0,0,0,215,19250,0
1764176644021,0,0,0,0,0,0,215,19250,0
1764176644054,0,0,0,0,0,0,215,19250,0
1764176644083,0,0,0,0,0,0,215,19250,0
1764176644115,0,0,0,0,0,0,215,19250,0
1764176644152,0,0,0,0,0,0,215,19250,0
1764176644184,0,0,0,0,0,0,215,19250,0
1764176644215,0,0,0,0,0,0,215,19250,0
1764176644250,0,0,0,0,0,0,215,19250,0
1764176644280,0,0,0,0,0,0,215,19250,0
1764176644317,0,0,0,0,0,0,215,19250,0
1764176644351,0,0,0,0,0,0,215,19250,0
1764176644382,0,0,0,0,0,9,215,19250,0
1764176644414,0,0,0,0,0,0,215,19250,0
1764176644451,0,0,0,0,0,0,215,19250,0
1764176644484,0,0,0,0,0,13,215,19250,0
1764176644514,0,0,0,0,0,29,215,19250,0
1764176644547,0,0,0,0,0,18,215,19250,0
1764176644578,0,0,0,0,0,1,215,19250,0
1764176644613,0,0,0,0,0,0,215,19250,0
1764176644649,0,0,0,0,0,13,215,19250,0
1764176644679,0,0,0,0,0,38,215,19250,0
1764176644711,0,0,0,0,0,49,215,19250,0
1764176644745,0,0,0,0,0,28,215,19250,0
1764176644778,0,0,0,0,0,25,215,19250,0
1764176644810,0,0,0,0,0,40,215,19250,0
1764176644844,0,0,0,0,0,42,215,19250,0
1764176644874,0,0,0,0,0,48,215,19250,0
1764176644906,0,0,0,0,0,47,215,19250,0
1764176644944,0,0,0,0,0,34,215,19250,0
